ID,Title,State,Developer,Module,Severity,Tester,createdDate,RootCause
47310,"AIT Policy: DCOD: FPL: Under exposures, Total Number of occupied changes after user tabs out",Cancelled,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,8/9/2019 16:17,Existing Issue
47338,"AIT Policy: DCOD: In Transact pop-up, waive transaction premium should default to select",Closed,Vikram Lembhe,POLICY,2 - Medium,Vijeta Bhatia,8/14/2019 15:09,Change Request
47418,AIT Policy: DCOD: Maine Surcharge is not applied,Cancelled,Prasad Chavri,POLICY,3 - High,Vijeta Bhatia,8/20/2019 16:40,Test Invalid
47606,"AIT Policy: DCOD: Manual Slot FTE Factor defaults to 0.10 in DCOD, where as is defaults to 1.00 in existing environments",Closed,Nidhi Benson,POLICY,2 - Medium,Vijeta Bhatia,9/5/2019 15:35,Broken Functionality
47500,AIT Policy: DCOD: New Feature - Notes - Cosmetic Issues observed while adding a Note,Closed,Divakar Kareddy,POLICY,2 - Medium,Vijeta Bhatia,8/28/2019 14:08,Code Error
47497,AIT Policy: DCOD: New Feature: Notes - Unable to add attachments while adding a note (Base Issue - 7.0.0.4788 - May Release 5/7/19),On Hold,Divakar Kareddy,POLICY,2 - Medium,Vijeta Bhatia,8/28/2019 12:07,Code Error
47516,AIT Policy: DCOD: Notifications: Verification message doesn't appear when we view the notification from the Policy Dashboard and click on the Delete Notification button.,Cancelled,,POLICY,2 - Medium,Vijeta Bhatia,8/29/2019 17:56,Existing Issue
47311,AIT Policy: DCOD: OOSE Transaction: Estimate button is not present on Pricing Screen - New Feature,Closed,Debidatta Dash,POLICY,2 - Medium,Vijeta Bhatia,8/9/2019 17:02,Code Error
47308,AIT Policy: DCOD: Party: Location Profile - Address isn't populating correctly,Closed,Vikram Lembhe,Party,2 - Medium,Vijeta Bhatia,8/9/2019 13:20,Code Error
47475,"AIT Policy: DCOD: PCL premium should not be calculated when Waive Professional Contractual Liability is selected to ""Yes""",Cancelled,,POLICY,2 - Medium,Vijeta Bhatia,8/27/2019 12:56,Existing Issue
47337,"AIT Policy: DCOD: Premium should not be calculated when Waive Transaction Premium is selected as ""Yes""",Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,8/14/2019 14:59,Broken Functionality
47480,"AIT Policy: DCOD: Rescind button is available for all transactions, Rescind button should only appear for Cancel Pending Transactions",Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,8/27/2019 18:41,Code Error
47481,AIT Policy: DCOD: Restart Transaction isn't available when Policy is Expired (Base Issue - SF 00062546),On Hold,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,8/27/2019 19:02,Base Defect
47515,"AIT Policy: DCOD: Skins Issue observed - At times, content for 2 pages are displayed on the same screen - sporadic behavior",Closed,Divakar Kareddy,POLICY,2 - Medium,Vijeta Bhatia,8/29/2019 17:43,Base Defect
47335,AIT Policy: DCOD: Unable to access User Admin Dashboard,Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,8/14/2019 12:45,Environment Related
46990,"AIT POLICY: For Change Billing Address pop-up, there should be a checkbox to select the desired address  - (Skins)",Closed,Kunal Tembhurnekar,POLICY,1 - Low,Vijeta Bhatia,7/16/2019 19:01,Code Error
47160,AIT POLICY: FPL: Reissue Premium is incorrect,Closed,Prasad Chavri,POLICY,2 - Medium,Vijeta Bhatia,7/25/2019 15:39,No Longer Needed
47196,AIT Policy: Insured Name on Transact Screen is not displayed properly,Cancelled,,POLICY,2 - Medium,Vijeta Bhatia,7/29/2019 17:27,Duplicate
47650,AIT Policy: Internet Explorer Issues,Closed,Divakar Kareddy,POLICY,4 - Critical,Santosh Bhangre,9/9/2019 14:00,Code Error
47153,AIT Policy: New Quote Applicant Information Screen - Field related issues,Closed,Nidhi Benson,POLICY,1 - Low,Vijeta Bhatia,7/25/2019 11:28,Configuration Design
47548,AIT Policy: Party - Dashboard Party Link Error,Closed,Nidhi Benson,Party,2 - Medium,Santosh Bhangre,9/3/2019 10:59,Environment Related
47547,AIT Policy: Party - Error on adding a new location,Closed,,Party,4 - Critical,Santosh Bhangre,9/3/2019 10:52,
47593,AIT Policy: Party - Issue in address associations,Closed,Vikram Lembhe,Party,2 - Medium,Santosh Bhangre,9/4/2019 14:14,Code Error
47549,AIT Policy: Party - Issue on returning from relationships page,Closed,Prasad Chavri,Party,2 - Medium,Santosh Bhangre,9/3/2019 14:32,Code Error
47675,AIT Policy: Party Issues when launched from Billing,Closed,Debidatta Dash,Party,2 - Medium,Santosh Bhangre,9/11/2019 14:57,Code Error
47325,AIT Policy: Policy number wrapping on Dashboard,Closed,Nidhi Benson,POLICY,2 - Medium,Dena Caron,8/10/2019 1:40,Broken Functionality
47387,AIT Policy: Pro Rate cancellation is returning full premium as flat cancellation on policy having policy indicator as Reporting Endorsement (REP) (Existing Issue),Clarification,Prasad Chavri,POLICY,3 - High,Karan Ajmera,8/19/2019 15:17,Existing Issue
46988,AIT Policy: Referral: Referral message isn't triggered for Underwriter Assistant,Clarification,,POLICY,2 - Medium,Vijeta Bhatia,7/16/2019 18:15,Existing Issue
47353,AIT Policy: RSOD error when adding a Party,Closed,,Party,2 - Medium,Dena Caron,8/14/2019 20:23,Test Invalid
47356,AIT Policy: RSOD error when clicking View link in the Party Search Results,Closed,,Party,4 - Critical,Dena Caron,8/14/2019 23:42,Test Invalid
46983,AIT Policy: Scheduled Rating section turns blank on selection of Discount Credit Programs,Closed,,POLICY,2 - Medium,Vijeta Bhatia,7/16/2019 12:17,No Longer Needed
47155,"AIT Policy: Search for Policies, Quotes, and Clients - Screen Display Issues",Closed,Satyanshu Acharya,POLICY,2 - Medium,Vijeta Bhatia,7/25/2019 12:08,Code Error
47163,"AIT Policy: Select Billing Address Pop-up window: ""Address Type"" should be in Headers and tabular values should indicate ""Default"", ""Billing""",Closed,Satyanshu Acharya,POLICY,2 - Medium,Vijeta Bhatia,7/25/2019 16:27,Code Error
47743,AIT Policy: Skins Issues observed on Underwriting Workbench,Closed,Divakar Kareddy,POLICY,2 - Medium,Vijeta Bhatia,9/18/2019 15:16,Code Error
47012,AIT POLICY: STP: Email Applicant Link related email generated URL is not working,Closed,Nidhi Benson,POLICY - STP,3 - High,Vijeta Bhatia,7/17/2019 18:25,Environment Related
47652,AIT Policy: STP: Email is not triggered when Agent clicks on Save Applicant Record,Cancelled,Nidhi Benson,POLICY - STP,2 - Medium,Vijeta Bhatia,9/9/2019 17:24,Test Invalid
47653,"AIT Policy: STP: In case quote is declined, Quote Number is not displayed as Policy Number in the Transact screen.",Cancelled,,POLICY - STP,2 - Medium,Vijeta Bhatia,9/9/2019 17:48,Duplicate
47633,AIT Policy: STP: Retroactive Date is read only and defaults to policy effective date when coverage type is MCM,Closed,Nidhi Benson,POLICY - STP,2 - Medium,Vijeta Bhatia,9/6/2019 18:51,Test Invalid
47013,AIT POLICY: STP: STP forms alignment issue and merge field issues,Closed,Nidhi Benson,POLICY - STP,2 - Medium,Vijeta Bhatia,7/17/2019 18:27,Broken Functionality
47666,AIT Policy: STP: Unable to bind STP Policy when converted to Netcore,Cancelled,,POLICY - STP,2 - Medium,Vijeta Bhatia,9/10/2019 18:03,Requirements
47158,AIT Policy: Unable To Logout Any User,Cancelled,,POLICY,2 - Medium,Karan Ajmera,7/25/2019 13:56,Duplicate
32853,"Altru Deductible Billing account 003DED0000003315 fixes needed -- three separate (seeminly unrelated) issues consonlidated into a single TFS ticket -- original tickets 23136, 31686 and 31739",Awaiting Dev Assignment,,Billing,3 - High,Nick Morrow,12/11/2017 22:05,
34996,Amended policy specialty shows duplicate record since corrected on same day,Closed,,Coverage Report,2 - Medium,Hannah Alexander,3/8/2018 22:22,No Longer Needed
49920,Andrea Schray unable to add Lines to existing Claims,Dev In Progress,Manas Das,Claims,2 - Medium,Amie Hake,6/8/2020 17:05,Code Error
42035,AP AUDIT_ Claims PAYMENTS production query,Closed,Rohan Sawant,Billing,2 - Medium,Michelle Schleicher,11/20/2018 19:18,Maintenance
35189,ASW - Policy - Searching by Client name in Policy rarely returns results,Awaiting Dev Assignment,,POLICY,3 - High,Travis Hanson,3/15/2018 1:07,
40340,AT - HUG2 Renewal - On the pricing screen of a flat canceled KY 006 policy Term Premium still displays positive value,Closed,Debidatta Dash,POLICY,2 - Medium,Veekram Chakraborty,9/12/2018 21:19,Code Error
40270,AT - HUG2 Renewals - IN isn't available in dropdown of Policy Issuance State for BU = HUG,Cancelled,,Rate Table,2 - Medium,Vijeta Bhatia,9/10/2018 16:25,
40934,AT - Party : Billing Roles Issue,Closed,Prasad Chavri,Party,2 - Medium,Karan Ajmera,10/4/2018 16:02,Code Error
40930,AT - Party : Claims Roles Issue,Closed,Prasad Chavri,Party,2 - Medium,Karan Ajmera,10/4/2018 15:24,Code Error
40209,"AT- HUG Release.2: KY Automation: Rates aren't calculated the first time we land on Pricing, it gets calculated after re-visiting the product pricing screen, even on NB",Closed,Debidatta Dash,POLICY,2 - Medium,Vijeta Bhatia,9/5/2018 12:44,Code Error
40269,AT- HUG2 Renewals- Policy Data for HUG 006 is not flowing to Billing system,Closed,Yogesh Band,POLICY,2 - Medium,Veekram Chakraborty,9/10/2018 16:04,Broken Functionality
42699,AT- Policy - Minimum Premium Cancellations (Minimum Retained Premiums) For EPL and D&O,Closed,Prasad Chavri,POLICY,2 - Medium,Karan Ajmera,12/27/2018 18:24,Code Error
40333,"AT: HUG Renewals: Slot Entity Detail Page: Slot Hours and Out Patient Visits should not be required fields - KY,006",Closed,Mason Peck,POLICY,2 - Medium,Vijeta Bhatia,9/12/2018 13:18,Code Error
40373,"AT: HUG2 KY Automation: On performing endorsement on the same date as Policy Eff Dt and navigating directly to the pricing screen, there is change in premium",Closed,Debidatta Dash,POLICY,2 - Medium,Vijeta Bhatia,9/14/2018 13:44,Code Error
42185,AT: SHELL: Policy Details Page Manuscript Endorsement Field Should Be ReadOnly on Endorsement Transaction,Closed,Vikram Lembhe,POLICY,2 - Medium,Dena Caron,11/30/2018 3:01,Change Request
42084,AT: Shell: User Able To Issue A Duplicate Policy,Closed,Nidhi Bendon,POLICY,2 - Medium,Karan Ajmera,11/26/2018 13:12,Code Error
37448,"Aurobindo Chakraborty, policy and claim info not showing",Cancelled,,Claims Report,2 - Medium,Gary Janes,6/1/2018 0:35,
49356,Azure Claims Response Files not updating NetCore - Enhance event/error logging,Dev Assigned,Sushma Dandela,Claims,2 - Medium,Michelle Schleicher,3/20/2020 0:55,
41505,Backfill the new Business Unit field on existing NetCore claims -- for Business Units CCA and CSIC,Closed,Brian Cushman,Claims,3 - High,Nick Morrow,11/1/2018 20:27,Change Request
34056,Bad dates in PROD_POLICY.dbo.History table,Cancelled,Farid Chehaiber,POLICY,3 - High,Kay Smith,1/29/2018 23:41,Duplicate
48159,"Balancing - Need to post missing transactions for policy 003MI000010913 which requires reversal of payments first, and then reapplying.",Closed,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,10/30/2019 17:27,Balancing Policy/Billing
45319,"Balancing - Need to post missing transactions for policy 009NY000015862,004WA000014156 and 002PA000018846  which requires reversal of payments first, and then reapplying.",Closed,Nikita Mazgaonkar,Billing,2 - Medium,Stacey Eley-Daughtry,4/9/2019 23:43,Balancing Policy/Billing
46286,"Balancing - Need to post missing transactions for policy 009NY000018150 which requires reversal of payments first, and then reapplying.",Closed,Nikita Mazgaonkar,Billing,2 - Medium,Stacey Eley-Daughtry,5/31/2019 17:42,Balancing Policy/Billing
43898,Balancing - Policy 002RI000010337 Risk and Stat aren't in balance which is impacting EDW,Awaiting Dev Assignment,,Shred Issues,2 - Medium,Kay Smith,2/20/2019 19:08,
38509,Balancing - Remove duplicate endorsement transaction on policy 002PA000004082,Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,7/19/2018 5:54,Balancing Policy/Billing
45341,"Balancing - Renewal for policy 002CT000002495 not posting due to ""no valid distribution dates found""",Closed,Nikita Mazgaonkar,Billing,2 - Medium,Stacey Eley-Daughtry,4/11/2019 0:37,Balancing Policy/Billing
33250,Balancing Root Cause - Policy - Missing transactions for various policies from 5/8 report-- balancing '001MA000010767 - (Policy Data Error),Cancelled,Yogesh Band,Billing,2 - Medium,Stacey Eley-Daughtry,12/28/2017 14:23,Balancing Policy/Billing
33478,"Balancing/Policy - 002MA000015041 - Exception ""Error in private tag, controlling id = PolicyTermPostEvent.Value"" while posting missing transactions (DataFix)",Cancelled,vijendra R. Kumar Bisen,Billing,2 - Medium,Kay Smith,1/10/2018 17:04,Duplicate
33479,Balancing/Policy - On policy 002VT000004764 xml request not generated for HistoryID 220052 (Data Fix),Cancelled,Kunal Tembhurnekar,Billing,2 - Medium,Brendon Leary,1/10/2018 17:07,Duplicate
33361,Balancing/Policy – On policy 004ID000003754 (17-18 term) issued more receivable credit than receivable amount,Cancelled,,Billing,2 - Medium,Kay Smith,1/5/2018 2:01,Balancing Policy/Billing
42890,Balancing: Duplicate onset transactions created on Policy 001MA000011528 (Hist ID: 81256) causing $9349 True Difference in Balancing,Clarification,Virendra Ahir,POLICY,2 - Medium,Travis Hanson,1/9/2019 3:16,Balancing Policy/Billing
33270,Balancing: Policy Data and Shred fix – On policy 002NJ000014754 (16-17 term) and 002NJ000003021 (16-17 term) issued more receivable credit than receivable amount,Closed,Kunal Tembhurnekar,Billing,3 - High,Stacey Eley-Daughtry,12/29/2017 18:08,Build
33477,Balancing: Policy Datafix - Evaluate account 002PRM0000003520 for transactions,Closed,Vibha Jain,Billing,2 - Medium,Stacey Eley-Daughtry,1/10/2018 16:55,Balancing Policy/Billing
33896,"Balancing: Policy Datafix – For policy 003WI000006791, 004WA000010270, 003MI000005115, and 003MI000010506",Developer Review,Sashirekha Ray,POLICY,3 - High,Kay Smith,1/24/2018 20:56,Code Error
33269,Balancing: Policy Datafix – On policy 003MI000003562 (15-16 term) and 004OR000001489 (15-16 term) issued more receivable credit than receivable amount,Cancelled,vijendra R. Kumar Bisen,POLICY,3 - High,Travis Hanson,12/29/2017 17:58,Code Error
33734,Balancing: Policy OOS - Endorsements on Expiration dates,Clarification,Kevin Hanshaw,POLICY,2 - Medium,Travis Hanson,1/18/2018 22:22,Build
32814,Balancing: Policy Root Cause Analysis: To process missing transactions on policy number 001MA000009735,Closed,vijendra R. Kumar Bisen,Billing,2 - Medium,Travis Hanson,12/8/2017 17:58,Balancing Policy/Billing
33455,"Balancing: Policy Root Cause: On Policy 001MA000000809 and 001MA000003601, policy xml request is not in sync with shred data",Dev Assigned,Debidatta Dash,POLICY,2 - Medium,Kay Smith,1/10/2018 13:38,Balancing Policy/Billing
48998,Balancing: Process missing transactions from 01/09 report (UAT DCOD),Closed,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,2/7/2020 15:19,Balancing Policy/Billing
33736,Balancing: To process missing transactions on policy number 001MA000009735,Cancelled,vijendra R. Kumar Bisen,Billing,2 - Medium,Travis Hanson,1/18/2018 22:48,Duplicate
33185,"Balancing: To processes missing transactions on Policy 003OH000009859, 001MA000003199, 003OH000003608",Closed,Swapnil Vartak,Billing,2 - Medium,Stacey Eley-Daughtry,12/22/2017 1:00,Balancing Policy/Billing
48483,BASE Billing - Authorization Limit restriction (SF 00067571),Open,,Billing,2 - Medium,John Robertson,12/9/2019 23:40,Base Defect
47317,Biling - Duplicate Transaction - Policy 006PRM0000139321 Account 006PRM0000139321,Cancelled,,Billing,2 - Medium,Stacey Eley-Daughtry,8/9/2019 19:49,
49528,Billing -  Agent not converting to EFT (Phalanx Healthcare Solutions LLC Party #613441),Closed,,Billing,4 - Critical,Gary Nunley,4/10/2020 3:44,
44787,Billing  - Balancing - Resolve discrepancy for policy 003MI000001520 eff 04/01/2018,Cancelled,,Billing,2 - Medium,Kay Smith,3/25/2019 19:52,
43987,Billing -  DATA FIX Payee name change for refund,Closed,,Billing,2 - Medium,Ronda Chrzan,2/26/2019 2:18,
45421,Billing -  Deductible Invoice Agent address printing duplicate lines for State and Zipcode. (repeated),Open,,Billing,2 - Medium,Ronda Chrzan,4/16/2019 1:52,
47100,Billing -  Payee name needs to be updated so refund can be processed.,Closed,,Billing,2 - Medium,Ronda Chrzan,7/22/2019 20:50,
49007,Billing -  RECV Error: Not all credit has been allocated in installments.,Closed,Vibha Jain,Billing,2 - Medium,Jamie Coleman,2/8/2020 0:57,Maintenance
38258,"Billing - 003MI000023162 Invoice Mailing Address was incorrect on invoices, but correct in UI",Dev In Progress,Farid Chehaiber,Billing,2 - Medium,Ronda Chrzan,7/6/2018 19:49,Broken Functionality
45063,Billing - 004OR000010477 Dallas Care Center Inc.   004PRM0000015089 - Stop Payment processed but cash never showed up in suspense,Closed,Siddharth Tiwari,Billing,2 - Medium,Stacey Eley-Daughtry,3/29/2019 19:03,
45333,Billing - 005NY900025745 - Policy was supposed to be issued as Agency Bill,Closed,,Billing,2 - Medium,Daniel Cornell,4/10/2019 19:58,
46718,Billing - 009PRM0000026388 Radiologic Associates - Missing Cash form Suspense,Cancelled,,Billing,2 - Medium,Brenda Battle,6/24/2019 22:52,
